,stationName,parameters,value,datetime_UTC,localDateTime,unit,longitude,latitude
69,Dang,pm25,20.8,2019-07-19 06:19:00,2019-07-19 12:04:00,µg/m3,82.5346,27.9914
70,Dang,pm25,20.0,2019-07-19 06:27:00,2019-07-19 12:12:00,µg/m3,82.5346,27.9914
71,Dang,pm25,20.5,2019-07-19 06:39:00,2019-07-19 12:24:00,µg/m3,82.5346,27.9914
72,Dang,pm25,21.0,2019-07-19 06:49:00,2019-07-19 12:34:00,µg/m3,82.5346,27.9914
73,Dang,pm25,20.1,2019-07-19 06:57:00,2019-07-19 12:42:00,µg/m3,82.5346,27.9914
74,Dang,pm25,18.7,2019-07-19 07:09:00,2019-07-19 12:54:00,µg/m3,82.5346,27.9914
75,Dang,pm25,19.7,2019-07-19 07:19:00,2019-07-19 13:04:00,µg/m3,82.5346,27.9914
76,Dang,pm25,21.0,2019-07-19 07:37:00,2019-07-19 13:22:00,µg/m3,82.5346,27.9914
77,Dang,pm25,19.0,2019-07-19 07:49:00,2019-07-19 13:34:00,µg/m3,82.5346,27.9914
78,Dang,pm25,20.7,2019-07-19 07:57:00,2019-07-19 13:42:00,µg/m3,82.5346,27.9914
79,Dang,pm25,19.5,2019-07-19 08:09:00,2019-07-19 13:54:00,µg/m3,82.5346,27.9914
80,Dang,pm25,18.3,2019-07-19 08:18:00,2019-07-19 14:03:00,µg/m3,82.5346,27.9914
81,Dang,pm25,21.8,2019-07-19 08:29:00,2019-07-19 14:14:00,µg/m3,82.5346,27.9914
82,Dang,pm25,22.2,2019-07-19 08:39:00,2019-07-19 14:24:00,µg/m3,82.5346,27.9914
83,Dang,pm25,20.5,2019-07-19 08:48:00,2019-07-19 14:33:00,µg/m3,82.5346,27.9914
84,Dang,pm25,21.9,2019-07-19 08:59:00,2019-07-19 14:44:00,µg/m3,82.5346,27.9914
85,Dang,pm25,20.4,2019-07-19 09:09:00,2019-07-19 14:54:00,µg/m3,82.5346,27.9914
86,Dang,pm25,17.2,2019-07-19 09:18:00,2019-07-19 15:03:00,µg/m3,82.5346,27.9914
87,Dang,pm25,15.2,2019-07-19 09:29:00,2019-07-19 15:14:00,µg/m3,82.5346,27.9914
88,Dang,pm25,14.9,2019-07-19 09:39:00,2019-07-19 15:24:00,µg/m3,82.5346,27.9914
89,Dang,pm25,10.1,2019-07-19 09:48:00,2019-07-19 15:33:00,µg/m3,82.5346,27.9914
90,Dang,pm25,6.8,2019-07-19 09:59:00,2019-07-19 15:44:00,µg/m3,82.5346,27.9914
91,Dang,pm25,7.0,2019-07-19 10:09:00,2019-07-19 15:54:00,µg/m3,82.5346,27.9914
92,Dang,pm25,10.2,2019-07-19 10:19:00,2019-07-19 16:04:00,µg/m3,82.5346,27.9914
93,Dang,pm25,9.0,2019-07-19 10:27:00,2019-07-19 16:12:00,µg/m3,82.5346,27.9914
94,Dang,pm25,10.8,2019-07-19 10:39:00,2019-07-19 16:24:00,µg/m3,82.5346,27.9914
95,Dang,pm25,8.8,2019-07-19 10:49:00,2019-07-19 16:34:00,µg/m3,82.5346,27.9914
96,Dang,pm25,7.2,2019-07-19 10:57:00,2019-07-19 16:42:00,µg/m3,82.5346,27.9914
97,Dang,pm25,7.3,2019-07-19 11:09:00,2019-07-19 16:54:00,µg/m3,82.5346,27.9914
98,Dang,pm25,6.2,2019-07-19 11:19:00,2019-07-19 17:04:00,µg/m3,82.5346,27.9914
99,Dang,pm25,7.8,2019-07-19 11:28:00,2019-07-19 17:13:00,µg/m3,82.5346,27.9914
100,Dang,pm25,7.0,2019-07-19 11:39:00,2019-07-19 17:24:00,µg/m3,82.5346,27.9914
101,Dang,pm25,7.6,2019-07-19 11:49:00,2019-07-19 17:34:00,µg/m3,82.5346,27.9914
102,Dang,pm25,11.3,2019-07-19 11:57:00,2019-07-19 17:42:00,µg/m3,82.5346,27.9914
103,Dang,pm25,9.8,2019-07-19 12:09:00,2019-07-19 17:54:00,µg/m3,82.5346,27.9914
104,Dang,pm25,10.3,2019-07-19 12:19:00,2019-07-19 18:04:00,µg/m3,82.5346,27.9914
105,Dang,pm25,10.1,2019-07-19 12:27:00,2019-07-19 18:12:00,µg/m3,82.5346,27.9914
106,Dang,pm25,13.8,2019-07-19 12:39:00,2019-07-19 18:24:00,µg/m3,82.5346,27.9914
107,Dang,pm25,13.9,2019-07-19 12:49:00,2019-07-19 18:34:00,µg/m3,82.5346,27.9914
108,Dang,pm25,15.3,2019-07-19 12:57:00,2019-07-19 18:42:00,µg/m3,82.5346,27.9914
109,Dang,pm25,19.9,2019-07-19 13:09:00,2019-07-19 18:54:00,µg/m3,82.5346,27.9914
110,Dang,pm25,12.1,2019-07-19 13:19:00,2019-07-19 19:04:00,µg/m3,82.5346,27.9914
111,Dang,pm25,15.7,2019-07-19 13:27:00,2019-07-19 19:12:00,µg/m3,82.5346,27.9914
112,Dang,pm25,14.6,2019-07-19 13:39:00,2019-07-19 19:24:00,µg/m3,82.5346,27.9914
113,Dang,pm25,15.7,2019-07-19 13:49:00,2019-07-19 19:34:00,µg/m3,82.5346,27.9914
114,Dang,pm25,14.7,2019-07-19 13:59:00,2019-07-19 19:44:00,µg/m3,82.5346,27.9914
115,Dang,pm25,18.3,2019-07-19 14:07:00,2019-07-19 19:52:00,µg/m3,82.5346,27.9914
116,Dang,pm25,23.4,2019-07-19 14:18:00,2019-07-19 20:03:00,µg/m3,82.5346,27.9914
117,Dang,pm25,14.9,2019-07-19 14:29:00,2019-07-19 20:14:00,µg/m3,82.5346,27.9914
118,Dang,pm25,14.3,2019-07-19 14:39:00,2019-07-19 20:24:00,µg/m3,82.5346,27.9914
119,Dang,pm25,14.9,2019-07-19 14:48:00,2019-07-19 20:33:00,µg/m3,82.5346,27.9914
120,Dang,pm25,14.8,2019-07-19 14:59:00,2019-07-19 20:44:00,µg/m3,82.5346,27.9914
121,Dang,pm25,14.1,2019-07-19 15:07:00,2019-07-19 20:52:00,µg/m3,82.5346,27.9914
122,Dang,pm25,14.3,2019-07-19 15:18:00,2019-07-19 21:03:00,µg/m3,82.5346,27.9914
123,Dang,pm25,14.9,2019-07-19 15:29:00,2019-07-19 21:14:00,µg/m3,82.5346,27.9914
124,Dang,pm25,13.6,2019-07-19 15:39:00,2019-07-19 21:24:00,µg/m3,82.5346,27.9914
125,Dang,pm25,13.8,2019-07-19 15:48:00,2019-07-19 21:33:00,µg/m3,82.5346,27.9914
126,Dang,pm25,14.3,2019-07-19 15:59:00,2019-07-19 21:44:00,µg/m3,82.5346,27.9914
127,Dang,pm25,13.0,2019-07-19 16:07:00,2019-07-19 21:52:00,µg/m3,82.5346,27.9914
128,Dang,pm25,12.3,2019-07-19 16:18:00,2019-07-19 22:03:00,µg/m3,82.5346,27.9914
129,Dang,pm25,12.2,2019-07-19 16:29:00,2019-07-19 22:14:00,µg/m3,82.5346,27.9914
130,Dang,pm25,11.6,2019-07-19 16:39:00,2019-07-19 22:24:00,µg/m3,82.5346,27.9914
131,Dang,pm25,12.6,2019-07-19 16:47:00,2019-07-19 22:32:00,µg/m3,82.5346,27.9914
132,Dang,pm25,13.0,2019-07-19 16:59:00,2019-07-19 22:44:00,µg/m3,82.5346,27.9914
133,Dang,pm25,13.5,2019-07-19 17:09:00,2019-07-19 22:54:00,µg/m3,82.5346,27.9914
134,Dang,pm25,12.8,2019-07-19 17:18:00,2019-07-19 23:03:00,µg/m3,82.5346,27.9914
135,Dang,pm25,12.5,2019-07-19 17:39:00,2019-07-19 23:24:00,µg/m3,82.5346,27.9914
136,Dang,pm25,13.2,2019-07-19 17:48:00,2019-07-19 23:33:00,µg/m3,82.5346,27.9914
137,Dang,pm25,13.5,2019-07-19 17:59:00,2019-07-19 23:44:00,µg/m3,82.5346,27.9914
138,Dang,pm25,13.0,2019-07-19 18:09:00,2019-07-19 23:54:00,µg/m3,82.5346,27.9914
139,Dang,pm25,14.1,2019-07-19 18:17:00,2019-07-20 00:02:00,µg/m3,82.5346,27.9914
140,Dang,pm25,13.8,2019-07-19 18:29:00,2019-07-20 00:14:00,µg/m3,82.5346,27.9914
141,Dang,pm25,12.0,2019-07-19 18:39:00,2019-07-20 00:24:00,µg/m3,82.5346,27.9914
142,Dang,pm25,14.7,2019-07-19 18:47:00,2019-07-20 00:32:00,µg/m3,82.5346,27.9914
143,Dang,pm25,15.5,2019-07-19 19:08:00,2019-07-20 00:53:00,µg/m3,82.5346,27.9914
144,Dang,pm25,13.4,2019-07-19 19:19:00,2019-07-20 01:04:00,µg/m3,82.5346,27.9914
145,Dang,pm25,13.3,2019-07-19 19:39:00,2019-07-20 01:24:00,µg/m3,82.5346,27.9914
146,Dang,pm25,13.9,2019-07-19 19:49:00,2019-07-20 01:34:00,µg/m3,82.5346,27.9914
147,Dang,pm25,13.4,2019-07-19 19:59:00,2019-07-20 01:44:00,µg/m3,82.5346,27.9914
148,Dang,pm25,13.3,2019-07-19 20:08:00,2019-07-20 01:53:00,µg/m3,82.5346,27.9914
149,Dang,pm25,14.2,2019-07-19 20:17:00,2019-07-20 02:02:00,µg/m3,82.5346,27.9914
150,Dang,pm25,15.3,2019-07-19 20:29:00,2019-07-20 02:14:00,µg/m3,82.5346,27.9914
151,Dang,pm25,14.7,2019-07-19 20:37:00,2019-07-20 02:22:00,µg/m3,82.5346,27.9914
152,Dang,pm25,14.6,2019-07-19 20:49:00,2019-07-20 02:34:00,µg/m3,82.5346,27.9914
153,Dang,pm25,14.5,2019-07-19 20:59:00,2019-07-20 02:44:00,µg/m3,82.5346,27.9914
154,Dang,pm25,15.5,2019-07-19 21:07:00,2019-07-20 02:52:00,µg/m3,82.5346,27.9914
155,Dang,pm25,14.7,2019-07-19 21:17:00,2019-07-20 03:02:00,µg/m3,82.5346,27.9914
156,Dang,pm25,14.4,2019-07-19 21:29:00,2019-07-20 03:14:00,µg/m3,82.5346,27.9914
157,Dang,pm25,14.9,2019-07-19 21:37:00,2019-07-20 03:22:00,µg/m3,82.5346,27.9914
158,Dang,pm25,14.3,2019-07-19 21:49:00,2019-07-20 03:34:00,µg/m3,82.5346,27.9914
159,Dang,pm25,14.5,2019-07-19 21:59:00,2019-07-20 03:44:00,µg/m3,82.5346,27.9914
160,Dang,pm25,16.2,2019-07-19 22:07:00,2019-07-20 03:52:00,µg/m3,82.5346,27.9914
161,Dang,pm25,17.6,2019-07-19 22:19:00,2019-07-20 04:04:00,µg/m3,82.5346,27.9914
162,Dang,pm25,16.2,2019-07-19 22:29:00,2019-07-20 04:14:00,µg/m3,82.5346,27.9914
163,Dang,pm25,16.5,2019-07-19 22:37:00,2019-07-20 04:22:00,µg/m3,82.5346,27.9914
164,Dang,pm25,17.1,2019-07-19 22:49:00,2019-07-20 04:34:00,µg/m3,82.5346,27.9914
165,Dang,pm25,14.9,2019-07-19 22:59:00,2019-07-20 04:44:00,µg/m3,82.5346,27.9914
166,Dang,pm25,16.2,2019-07-19 23:07:00,2019-07-20 04:52:00,µg/m3,82.5346,27.9914
167,Dang,pm25,14.8,2019-07-19 23:17:00,2019-07-20 05:02:00,µg/m3,82.5346,27.9914
168,Dang,pm25,14.5,2019-07-19 23:29:00,2019-07-20 05:14:00,µg/m3,82.5346,27.9914
169,Dang,pm25,17.9,2019-07-19 23:37:00,2019-07-20 05:22:00,µg/m3,82.5346,27.9914
170,Dang,pm25,18.7,2019-07-19 23:47:00,2019-07-20 05:32:00,µg/m3,82.5346,27.9914
171,Dang,pm25,16.8,2019-07-19 23:59:00,2019-07-20 05:44:00,µg/m3,82.5346,27.9914
172,Dang,pm25,23.8,2019-07-20 00:19:00,2019-07-20 06:04:00,µg/m3,82.5346,27.9914
173,Dang,pm25,20.0,2019-07-20 00:29:00,2019-07-20 06:14:00,µg/m3,82.5346,27.9914
174,Dang,pm25,24.0,2019-07-20 00:37:00,2019-07-20 06:22:00,µg/m3,82.5346,27.9914
175,Dang,pm25,17.3,2019-07-20 00:49:00,2019-07-20 06:34:00,µg/m3,82.5346,27.9914
176,Dang,pm25,16.5,2019-07-20 00:58:00,2019-07-20 06:43:00,µg/m3,82.5346,27.9914
177,Dang,pm25,29.7,2019-07-20 01:09:00,2019-07-20 06:54:00,µg/m3,82.5346,27.9914
178,Dang,pm25,19.6,2019-07-20 01:19:00,2019-07-20 07:04:00,µg/m3,82.5346,27.9914
179,Dang,pm25,18.0,2019-07-20 01:25:00,2019-07-20 07:10:00,µg/m3,82.5346,27.9914
180,Dang,pm25,19.6,2019-07-20 01:39:00,2019-07-20 07:24:00,µg/m3,82.5346,27.9914
181,Dang,pm25,19.1,2019-07-20 01:49:00,2019-07-20 07:34:00,µg/m3,82.5346,27.9914
182,Dang,pm25,19.9,2019-07-20 01:58:00,2019-07-20 07:43:00,µg/m3,82.5346,27.9914
183,Dang,pm25,18.3,2019-07-20 02:09:00,2019-07-20 07:54:00,µg/m3,82.5346,27.9914
184,Dang,pm25,19.2,2019-07-20 02:19:00,2019-07-20 08:04:00,µg/m3,82.5346,27.9914
185,Dang,pm25,16.3,2019-07-20 02:25:00,2019-07-20 08:10:00,µg/m3,82.5346,27.9914
186,Dang,pm25,19.4,2019-07-20 02:39:00,2019-07-20 08:24:00,µg/m3,82.5346,27.9914
187,Dang,pm25,19.2,2019-07-20 02:49:00,2019-07-20 08:34:00,µg/m3,82.5346,27.9914
188,Dang,pm25,18.0,2019-07-20 02:58:00,2019-07-20 08:43:00,µg/m3,82.5346,27.9914
189,Dang,pm25,18.6,2019-07-20 03:09:00,2019-07-20 08:54:00,µg/m3,82.5346,27.9914
190,Dang,pm25,17.5,2019-07-20 03:19:00,2019-07-20 09:04:00,µg/m3,82.5346,27.9914
191,Dang,pm25,17.2,2019-07-20 03:28:00,2019-07-20 09:13:00,µg/m3,82.5346,27.9914
192,Dang,pm25,16.9,2019-07-20 03:39:00,2019-07-20 09:24:00,µg/m3,82.5346,27.9914
193,Dang,pm25,15.7,2019-07-20 03:47:00,2019-07-20 09:32:00,µg/m3,82.5346,27.9914
194,Dang,pm25,15.1,2019-07-20 03:58:00,2019-07-20 09:43:00,µg/m3,82.5346,27.9914
195,Dang,pm25,15.8,2019-07-20 04:09:00,2019-07-20 09:54:00,µg/m3,82.5346,27.9914
196,Dang,pm25,14.9,2019-07-20 04:17:00,2019-07-20 10:02:00,µg/m3,82.5346,27.9914
197,Dang,pm25,14.2,2019-07-20 04:39:00,2019-07-20 10:24:00,µg/m3,82.5346,27.9914
198,Dang,pm25,13.2,2019-07-20 04:49:00,2019-07-20 10:34:00,µg/m3,82.5346,27.9914
199,Dang,pm25,14.9,2019-07-20 04:58:00,2019-07-20 10:43:00,µg/m3,82.5346,27.9914
200,Dang,pm25,14.6,2019-07-20 05:09:00,2019-07-20 10:54:00,µg/m3,82.5346,27.9914
201,Dang,pm25,14.2,2019-07-20 05:19:00,2019-07-20 11:04:00,µg/m3,82.5346,27.9914
202,Dang,pm25,14.0,2019-07-20 05:28:00,2019-07-20 11:13:00,µg/m3,82.5346,27.9914
203,Dang,pm25,14.6,2019-07-20 05:37:00,2019-07-20 11:22:00,µg/m3,82.5346,27.9914
204,Dang,pm25,17.9,2019-07-20 05:49:00,2019-07-20 11:34:00,µg/m3,82.5346,27.9914
205,Dang,pm25,19.0,2019-07-20 05:58:00,2019-07-20 11:43:00,µg/m3,82.5346,27.9914
206,Dang,pm25,18.5,2019-07-20 06:09:00,2019-07-20 11:54:00,µg/m3,82.5346,27.9914
207,Dang,pm25,19.0,2019-07-20 06:19:00,2019-07-20 12:04:00,µg/m3,82.5346,27.9914
208,Dang,pm25,17.7,2019-07-20 06:29:00,2019-07-20 12:14:00,µg/m3,82.5346,27.9914
209,Dang,pm25,18.6,2019-07-20 06:37:00,2019-07-20 12:22:00,µg/m3,82.5346,27.9914
210,Dang,pm25,17.9,2019-07-20 06:49:00,2019-07-20 12:34:00,µg/m3,82.5346,27.9914
211,Dang,pm25,16.9,2019-07-20 07:07:00,2019-07-20 12:52:00,µg/m3,82.5346,27.9914
212,Dang,pm25,18.6,2019-07-20 07:19:00,2019-07-20 13:04:00,µg/m3,82.5346,27.9914
213,Dang,pm25,20.3,2019-07-20 07:29:00,2019-07-20 13:14:00,µg/m3,82.5346,27.9914
214,Dang,pm25,20.5,2019-07-20 07:37:00,2019-07-20 13:22:00,µg/m3,82.5346,27.9914
215,Dang,pm25,20.4,2019-07-20 07:49:00,2019-07-20 13:34:00,µg/m3,82.5346,27.9914
216,Dang,pm25,22.5,2019-07-20 07:59:00,2019-07-20 13:44:00,µg/m3,82.5346,27.9914
217,Dang,pm25,20.9,2019-07-20 08:19:00,2019-07-20 14:04:00,µg/m3,82.5346,27.9914
218,Dang,pm25,20.4,2019-07-20 08:28:00,2019-07-20 14:13:00,µg/m3,82.5346,27.9914
219,Dang,pm25,20.9,2019-07-20 08:39:00,2019-07-20 14:24:00,µg/m3,82.5346,27.9914
220,Dang,pm25,26.4,2019-07-20 08:49:00,2019-07-20 14:34:00,µg/m3,82.5346,27.9914
221,Dang,pm25,17.9,2019-07-20 08:58:00,2019-07-20 14:43:00,µg/m3,82.5346,27.9914
222,Dang,pm25,17.8,2019-07-20 09:19:00,2019-07-20 15:04:00,µg/m3,82.5346,27.9914
223,Dang,pm25,19.7,2019-07-20 09:27:00,2019-07-20 15:12:00,µg/m3,82.5346,27.9914
224,Dang,pm25,18.8,2019-07-20 09:39:00,2019-07-20 15:24:00,µg/m3,82.5346,27.9914
225,Dang,pm25,17.6,2019-07-20 09:49:00,2019-07-20 15:34:00,µg/m3,82.5346,27.9914
226,Dang,pm25,18.0,2019-07-20 09:57:00,2019-07-20 15:42:00,µg/m3,82.5346,27.9914
227,Dang,pm25,18.4,2019-07-20 10:09:00,2019-07-20 15:54:00,µg/m3,82.5346,27.9914
228,Dang,pm25,14.7,2019-07-20 10:19:00,2019-07-20 16:04:00,µg/m3,82.5346,27.9914
229,Dang,pm25,10.7,2019-07-20 10:27:00,2019-07-20 16:12:00,µg/m3,82.5346,27.9914
230,Dang,pm25,10.4,2019-07-20 10:39:00,2019-07-20 16:24:00,µg/m3,82.5346,27.9914
231,Dang,pm25,8.4,2019-07-20 10:46:00,2019-07-20 16:31:00,µg/m3,82.5346,27.9914
232,Dang,pm25,7.9,2019-07-20 10:57:00,2019-07-20 16:42:00,µg/m3,82.5346,27.9914
233,Dang,pm25,7.2,2019-07-20 11:07:00,2019-07-20 16:52:00,µg/m3,82.5346,27.9914
234,Dang,pm25,8.1,2019-07-20 11:18:00,2019-07-20 17:03:00,µg/m3,82.5346,27.9914
235,Dang,pm25,5.5,2019-07-20 11:29:00,2019-07-20 17:14:00,µg/m3,82.5346,27.9914
236,Dang,pm25,5.7,2019-07-20 11:39:00,2019-07-20 17:24:00,µg/m3,82.5346,27.9914
237,Dang,pm25,6.3,2019-07-20 11:57:00,2019-07-20 17:42:00,µg/m3,82.5346,27.9914
238,Dang,pm25,8.1,2019-07-20 12:09:00,2019-07-20 17:54:00,µg/m3,82.5346,27.9914
239,Dang,pm25,7.2,2019-07-20 12:18:00,2019-07-20 18:03:00,µg/m3,82.5346,27.9914
240,Dang,pm25,12.9,2019-07-20 12:29:00,2019-07-20 18:14:00,µg/m3,82.5346,27.9914
241,Dang,pm25,10.7,2019-07-20 12:39:00,2019-07-20 18:24:00,µg/m3,82.5346,27.9914
242,Dang,pm25,7.5,2019-07-20 12:48:00,2019-07-20 18:33:00,µg/m3,82.5346,27.9914
243,Dang,pm25,6.6,2019-07-20 12:59:00,2019-07-20 18:44:00,µg/m3,82.5346,27.9914
244,Dang,pm25,8.7,2019-07-20 13:09:00,2019-07-20 18:54:00,µg/m3,82.5346,27.9914
245,Dang,pm25,9.2,2019-07-20 13:29:00,2019-07-20 19:14:00,µg/m3,82.5346,27.9914
246,Dang,pm25,10.4,2019-07-20 13:39:00,2019-07-20 19:24:00,µg/m3,82.5346,27.9914
247,Dang,pm25,8.5,2019-07-20 13:48:00,2019-07-20 19:33:00,µg/m3,82.5346,27.9914
248,Dang,pm25,9.9,2019-07-20 13:59:00,2019-07-20 19:44:00,µg/m3,82.5346,27.9914
249,Dang,pm25,8.8,2019-07-20 14:09:00,2019-07-20 19:54:00,µg/m3,82.5346,27.9914
250,Dang,pm25,8.1,2019-07-20 14:18:00,2019-07-20 20:03:00,µg/m3,82.5346,27.9914
251,Dang,pm25,8.5,2019-07-20 14:29:00,2019-07-20 20:14:00,µg/m3,82.5346,27.9914
252,Dang,pm25,8.4,2019-07-20 14:39:00,2019-07-20 20:24:00,µg/m3,82.5346,27.9914
253,Dang,pm25,8.0,2019-07-20 14:47:00,2019-07-20 20:32:00,µg/m3,82.5346,27.9914
254,Dang,pm25,9.9,2019-07-20 14:59:00,2019-07-20 20:44:00,µg/m3,82.5346,27.9914
255,Dang,pm25,10.5,2019-07-20 15:19:00,2019-07-20 21:04:00,µg/m3,82.5346,27.9914
256,Dang,pm25,8.3,2019-07-20 15:29:00,2019-07-20 21:14:00,µg/m3,82.5346,27.9914
257,Dang,pm25,8.0,2019-07-20 15:38:00,2019-07-20 21:23:00,µg/m3,82.5346,27.9914
258,Dang,pm25,9.6,2019-07-20 15:49:00,2019-07-20 21:34:00,µg/m3,82.5346,27.9914
259,Dang,pm25,10.2,2019-07-20 15:59:00,2019-07-20 21:44:00,µg/m3,82.5346,27.9914
260,Dang,pm25,9.3,2019-07-20 16:09:00,2019-07-20 21:54:00,µg/m3,82.5346,27.9914
261,Dang,pm25,9.9,2019-07-20 16:18:00,2019-07-20 22:03:00,µg/m3,82.5346,27.9914
262,Dang,pm25,13.6,2019-07-20 16:29:00,2019-07-20 22:14:00,µg/m3,82.5346,27.9914
263,Dang,pm25,12.3,2019-07-20 16:37:00,2019-07-20 22:22:00,µg/m3,82.5346,27.9914
264,Dang,pm25,12.4,2019-07-20 16:48:00,2019-07-20 22:33:00,µg/m3,82.5346,27.9914
265,Dang,pm25,15.4,2019-07-20 16:59:00,2019-07-20 22:44:00,µg/m3,82.5346,27.9914
266,Dang,pm25,15.7,2019-07-20 17:09:00,2019-07-20 22:54:00,µg/m3,82.5346,27.9914
267,Dang,pm25,12.6,2019-07-20 17:18:00,2019-07-20 23:03:00,µg/m3,82.5346,27.9914
268,Dang,pm25,13.1,2019-07-20 17:29:00,2019-07-20 23:14:00,µg/m3,82.5346,27.9914
269,Dang,pm25,16.3,2019-07-20 17:37:00,2019-07-20 23:22:00,µg/m3,82.5346,27.9914
270,Dang,pm25,17.8,2019-07-20 17:48:00,2019-07-20 23:33:00,µg/m3,82.5346,27.9914
271,Dang,pm25,16.6,2019-07-20 17:59:00,2019-07-20 23:44:00,µg/m3,82.5346,27.9914
272,Dang,pm25,15.2,2019-07-20 18:09:00,2019-07-20 23:54:00,µg/m3,82.5346,27.9914
273,Dang,pm25,14.5,2019-07-20 18:18:00,2019-07-21 00:03:00,µg/m3,82.5346,27.9914
274,Dang,pm25,14.4,2019-07-20 18:29:00,2019-07-21 00:14:00,µg/m3,82.5346,27.9914
275,Dang,pm25,17.7,2019-07-20 18:37:00,2019-07-21 00:22:00,µg/m3,82.5346,27.9914
276,Dang,pm25,19.7,2019-07-20 18:49:00,2019-07-21 00:34:00,µg/m3,82.5346,27.9914
277,Dang,pm25,16.7,2019-07-20 18:57:00,2019-07-21 00:42:00,µg/m3,82.5346,27.9914
278,Dang,pm25,18.2,2019-07-20 19:09:00,2019-07-21 00:54:00,µg/m3,82.5346,27.9914
279,Dang,pm25,15.8,2019-07-20 19:19:00,2019-07-21 01:04:00,µg/m3,82.5346,27.9914
280,Dang,pm25,16.1,2019-07-20 19:28:00,2019-07-21 01:13:00,µg/m3,82.5346,27.9914
281,Dang,pm25,16.9,2019-07-20 19:39:00,2019-07-21 01:24:00,µg/m3,82.5346,27.9914
282,Dang,pm25,15.2,2019-07-20 19:49:00,2019-07-21 01:34:00,µg/m3,82.5346,27.9914
283,Dang,pm25,12.3,2019-07-20 19:58:00,2019-07-21 01:43:00,µg/m3,82.5346,27.9914
284,Dang,pm25,13.0,2019-07-20 20:09:00,2019-07-21 01:54:00,µg/m3,82.5346,27.9914
285,Dang,pm25,20.9,2019-07-20 20:19:00,2019-07-21 02:04:00,µg/m3,82.5346,27.9914
286,Dang,pm25,16.4,2019-07-20 20:28:00,2019-07-21 02:13:00,µg/m3,82.5346,27.9914
287,Dang,pm25,18.9,2019-07-20 20:37:00,2019-07-21 02:22:00,µg/m3,82.5346,27.9914
288,Dang,pm25,14.6,2019-07-20 20:49:00,2019-07-21 02:34:00,µg/m3,82.5346,27.9914
289,Dang,pm25,11.6,2019-07-20 20:58:00,2019-07-21 02:43:00,µg/m3,82.5346,27.9914
290,Dang,pm25,16.3,2019-07-20 21:19:00,2019-07-21 03:04:00,µg/m3,82.5346,27.9914
291,Dang,pm25,10.4,2019-07-20 21:29:00,2019-07-21 03:14:00,µg/m3,82.5346,27.9914
292,Dang,pm25,11.6,2019-07-20 21:37:00,2019-07-21 03:22:00,µg/m3,82.5346,27.9914
293,Dang,pm25,9.6,2019-07-20 21:49:00,2019-07-21 03:34:00,µg/m3,82.5346,27.9914
294,Dang,pm25,10.1,2019-07-20 22:07:00,2019-07-21 03:52:00,µg/m3,82.5346,27.9914
295,Dang,pm25,10.7,2019-07-20 22:17:00,2019-07-21 04:02:00,µg/m3,82.5346,27.9914
296,Dang,pm25,10.9,2019-07-20 22:29:00,2019-07-21 04:14:00,µg/m3,82.5346,27.9914
297,Dang,pm25,10.8,2019-07-20 22:37:00,2019-07-21 04:22:00,µg/m3,82.5346,27.9914
298,Dang,pm25,11.8,2019-07-20 22:49:00,2019-07-21 04:34:00,µg/m3,82.5346,27.9914
299,Dang,pm25,14.4,2019-07-20 22:59:00,2019-07-21 04:44:00,µg/m3,82.5346,27.9914
300,Dang,pm25,14.9,2019-07-20 23:07:00,2019-07-21 04:52:00,µg/m3,82.5346,27.9914
301,Dang,pm25,12.5,2019-07-20 23:19:00,2019-07-21 05:04:00,µg/m3,82.5346,27.9914
302,Dang,pm25,16.6,2019-07-20 23:37:00,2019-07-21 05:22:00,µg/m3,82.5346,27.9914
303,Dang,pm25,22.9,2019-07-20 23:49:00,2019-07-21 05:34:00,µg/m3,82.5346,27.9914
304,Dang,pm25,22.5,2019-07-20 23:59:00,2019-07-21 05:44:00,µg/m3,82.5346,27.9914
305,Dang,pm25,18.2,2019-07-21 00:19:00,2019-07-21 06:04:00,µg/m3,82.5346,27.9914
306,Dang,pm25,18.0,2019-07-21 00:26:00,2019-07-21 06:11:00,µg/m3,82.5346,27.9914
307,Dang,pm25,22.4,2019-07-21 00:39:00,2019-07-21 06:24:00,µg/m3,82.5346,27.9914
308,Dang,pm25,23.2,2019-07-21 00:49:00,2019-07-21 06:34:00,µg/m3,82.5346,27.9914
309,Dang,pm25,24.7,2019-07-21 00:58:00,2019-07-21 06:43:00,µg/m3,82.5346,27.9914
310,Dang,pm25,23.7,2019-07-21 01:07:00,2019-07-21 06:52:00,µg/m3,82.5346,27.9914
311,Dang,pm25,24.3,2019-07-21 01:18:00,2019-07-21 07:03:00,µg/m3,82.5346,27.9914
312,Dang,pm25,24.4,2019-07-21 01:37:00,2019-07-21 07:22:00,µg/m3,82.5346,27.9914
313,Dang,pm25,25.0,2019-07-21 01:47:00,2019-07-21 07:32:00,µg/m3,82.5346,27.9914
314,Dang,pm25,23.0,2019-07-21 01:59:00,2019-07-21 07:44:00,µg/m3,82.5346,27.9914
315,Dang,pm25,21.7,2019-07-21 02:07:00,2019-07-21 07:52:00,µg/m3,82.5346,27.9914
316,Dang,pm25,24.9,2019-07-21 02:19:00,2019-07-21 08:04:00,µg/m3,82.5346,27.9914
317,Dang,pm25,25.7,2019-07-21 02:29:00,2019-07-21 08:14:00,µg/m3,82.5346,27.9914
